,gold_label,sentence2_has_negation,split
322338,1,0,0
322339,2,0,0
322340,2,0,0
322341,1,0,0
322342,1,0,0
322343,1,0,0
322344,0,0,0
322345,0,1,0
322346,1,0,0
322347,1,0,0
322348,1,0,0
322349,1,0,0
322350,2,0,0
322351,1,0,0
322352,2,0,0
322353,2,0,0
322354,1,0,0
322355,1,0,0
322356,2,0,0
322357,0,0,0
322358,1,0,0
322359,1,0,0
322360,2,0,0
322361,1,0,0
322362,0,0,0
322363,1,0,0
322364,1,0,0
322365,2,0,0
322366,1,0,0
322367,1,0,0
322368,1,0,0
322369,0,0,0
322370,2,0,0
322371,0,0,0
322372,2,0,0
322373,2,0,0
322374,2,0,0
322375,0,0,0
322376,1,1,0
322377,0,1,0
322378,2,0,0
322379,2,0,0
322380,1,0,0
322381,2,0,0
322382,1,0,0
322383,1,0,0
322384,0,0,0
322385,0,0,0
322386,0,0,0
322387,2,0,0
322388,1,0,0
322389,0,0,0
322390,2,0,0
322391,2,0,0
322392,2,0,0
322393,2,0,0
322394,2,0,0
322395,2,0,0
322396,2,0,0
322397,1,0,0
322398,1,0,0
322399,0,0,0
322400,1,0,0
322401,2,0,0
322402,1,0,0
322403,1,0,0
322404,1,0,0
322405,0,0,0
322406,2,0,0
322407,2,0,0
322408,1,0,0
322409,1,0,0
322410,0,0,0
322411,2,0,0
322412,1,0,0
322413,0,0,0
322414,0,1,0
322415,1,0,0
322416,2,0,0
322417,1,0,0
322418,2,0,0
322419,2,0,0
322420,0,0,0
322421,1,0,0
322422,0,1,0
322423,1,0,0
322424,2,0,0
322425,1,0,0
322426,0,0,0
322427,2,0,0
322428,0,0,0
322429,1,0,0
322430,0,0,0
322431,1,0,0
322432,1,0,0
322433,2,0,0
322434,1,0,0
322435,0,0,0
322436,2,0,0
322437,2,0,0
322438,2,0,0
322439,1,0,0
322440,0,0,0
322441,1,0,0
322442,0,0,0
322443,2,0,0
322444,0,0,0
322445,1,0,0
322446,0,1,0
322447,2,0,0
322448,0,0,0
322449,1,0,0
322450,0,1,0
322451,0,0,0
322452,0,1,0
322453,0,0,0
322454,2,0,0
322455,1,0,0
322456,0,0,0
322457,2,0,0
322458,2,0,0
322459,2,0,0
322460,0,0,0
322461,0,0,0
322462,2,0,0
322463,0,0,0
322464,2,0,0
322465,1,0,0
322466,2,0,0
322467,0,0,0
322468,1,0,0
322469,1,0,0
322470,2,0,0
322471,2,0,0
322472,1,0,0
322473,0,0,0
322474,0,0,0
322475,1,0,0
322476,2,0,0
322477,2,0,0
322478,0,0,0
322479,0,0,0
322480,2,0,0
322481,2,0,0
322482,0,0,0
322483,1,0,0
322484,2,0,0
322485,2,0,0
322486,2,0,0
322487,1,1,0
322488,0,0,0
322489,1,0,0
322490,2,0,0
322491,0,0,0
322492,2,0,0
322493,2,0,0
322494,2,0,0
322495,1,0,0
322496,1,0,0
322497,1,0,0
322498,0,0,0
322499,2,0,0
322500,2,0,0
322501,1,0,0
322502,1,0,0
322503,0,1,0
322504,2,0,0
322505,1,0,0
322506,1,0,0
322507,1,0,0
322508,0,0,0
322509,1,0,0
322510,2,0,0
322511,2,0,0
322512,1,0,0
322513,0,0,0
322514,0,0,0
322515,0,0,0
322516,2,0,0
322517,2,0,0
322518,0,0,0
322519,1,0,0
322520,1,0,0
322521,2,0,0
322522,0,1,0
322523,0,0,0
322524,0,0,0
322525,0,0,0
322526,1,0,0
322527,2,0,0
322528,0,0,0
322529,0,0,0
322530,0,0,0
322531,1,0,0
322532,2,0,0
322533,0,0,0
322534,2,0,0
322535,1,0,0
322536,0,0,0
322537,2,0,0
322538,1,0,0
322539,0,0,0
322540,1,0,0
322541,0,0,0
322542,0,0,0
322543,0,0,0
322544,2,0,0
322545,2,0,0
322546,0,0,0
322547,0,0,0
322548,0,0,0
322549,1,0,0
322550,2,0,0
322551,0,0,0
322552,1,0,0
322553,2,0,0
322554,0,0,0
322555,1,0,0
322556,0,0,0
322557,2,1,0
322558,0,0,0
322559,0,0,0
322560,2,0,0
322561,0,0,0
322562,2,0,0
322563,0,0,0
322564,1,0,0
322565,1,0,0
322566,1,0,0
322567,0,0,0
322568,2,0,0
322569,1,0,0
322570,0,0,0
322571,0,0,0
322572,2,0,0
322573,1,0,0
322574,2,0,0
322575,2,0,0
322576,0,0,0
322577,0,0,0
322578,0,0,0
322579,1,0,0
322580,2,0,0
322581,1,0,0
322582,2,0,0
322583,2,0,0
322584,2,0,0
322585,0,0,0
322586,2,0,0
322587,0,0,0
322588,1,0,0
322589,0,0,0
322590,1,0,0
322591,0,0,0
322592,2,0,0
322593,0,0,0
322594,0,1,0
322595,1,0,0
322596,1,0,0
322597,0,0,0
322598,2,0,0
322599,1,0,0
322600,2,0,0
322601,1,0,0
322602,1,0,0
322603,1,0,0
322604,1,0,0
322605,2,0,0
322606,2,0,0
322607,1,0,0
322608,2,0,0
322609,2,0,0
322610,1,0,0
322611,1,0,0
322612,0,0,0
322613,1,0,0
322614,1,0,0
322615,1,0,0
322616,0,0,0
322617,1,0,0
322618,0,0,0
322619,1,0,0
322620,0,0,0
322621,0,0,0
322622,1,0,0
322623,0,0,0
322624,1,0,0
322625,0,0,0
322626,1,0,0
322627,1,0,0
322628,2,0,0
322629,0,0,0
322630,0,0,0
322631,2,0,0
322632,0,0,0
322633,1,0,0
322634,0,1,0
322635,0,0,0
322636,0,0,0
322637,1,0,0
322638,0,1,0
322639,1,0,0
322640,2,0,0
322641,2,0,0
322642,2,0,0
322643,1,0,0
322644,2,0,0
322645,0,0,0
322646,1,0,0
322647,1,0,0
322648,1,0,0
322649,0,0,0
322650,2,0,0
322651,2,0,0
322652,2,0,0
322653,0,1,0
322654,1,0,0
322655,0,1,0
322656,0,0,0
322657,0,0,0
322658,0,0,0
322659,0,0,0
322660,0,0,0
322661,1,0,0
322662,0,1,0
322663,1,0,0
322664,0,0,0
322665,2,0,0
322666,0,0,0
322667,2,1,0
322668,2,0,0
322669,2,0,0
322670,2,0,0
322671,0,0,0
322672,2,0,0
322673,0,0,0
322674,2,0,0
322675,1,0,0
322676,2,0,0
322677,2,0,0
322678,1,0,0
322679,0,0,0
322680,1,0,0
322681,2,0,0
322682,2,0,0
322683,0,1,0
322684,2,0,0
322685,0,0,0
322686,1,0,0
322687,2,0,0
322688,2,0,0
322689,1,0,0
322690,2,0,0
322691,1,0,0
322692,0,0,0
322693,1,0,0
322694,1,0,0
322695,1,0,0
322696,2,0,0
322697,1,0,0
322698,2,0,0
322699,0,1,0
322700,1,0,0
322701,1,0,0
322702,1,0,0
322703,2,0,0
322704,2,0,0
322705,0,0,0
322706,0,0,0
322707,0,0,0
322708,0,1,0
322709,1,0,0
322710,1,0,0
322711,2,0,0
322712,1,0,0
322713,1,0,0
322714,1,0,0
322715,1,0,0
322716,1,0,0
322717,2,0,0
322718,1,0,0
322719,2,0,0
322720,0,1,0
322721,0,0,0
322722,1,0,0
322723,1,0,0
322724,0,1,0
322725,0,0,0
322726,2,0,0
322727,0,0,0
322728,1,0,0
322729,1,0,0
322730,2,0,0
322731,0,0,0
322732,2,1,0
322733,0,0,0
322734,1,0,0
322735,1,0,0
322736,1,0,0
322737,0,0,0
322738,0,0,0
322739,0,0,0
322740,2,0,0
322741,0,0,0
322742,2,0,0
322743,1,0,0
322744,1,0,0
322745,2,0,0
322746,0,0,0
322747,0,0,0
322748,0,0,0
322749,0,0,0
322750,1,0,0
322751,1,0,0
322752,1,0,0
322753,2,0,0
322754,2,0,0
322755,2,0,0
322756,0,0,0
322757,1,0,0
322758,1,0,0
322759,1,0,0
322760,0,1,0
322761,2,0,0
322762,2,0,0
322763,0,0,0
322764,0,0,0
322765,2,0,0
322766,2,0,0
322767,1,0,0
322768,1,0,0
322769,1,0,0
322770,0,0,0
322771,2,0,0
322772,0,0,0
322773,2,0,0
322774,2,0,0
322775,0,0,0
322776,1,0,0
322777,2,0,0
322778,1,0,0
322779,0,0,0
322780,1,0,0
322781,0,0,0
322782,2,0,0
322783,0,0,0
322784,1,0,0
322785,2,0,0
322786,0,0,0
322787,0,0,0
322788,2,0,0
322789,0,0,0
322790,0,0,0
322791,1,0,0
322792,1,0,0
322793,2,0,0
322794,0,1,0
322795,2,0,0
322796,1,0,0
322797,1,0,0
322798,1,1,0
322799,0,0,0
322800,2,0,0
322801,0,0,0
322802,1,0,0
322803,1,0,0
322804,1,0,0
322805,2,0,0
322806,2,0,0
322807,2,0,0
322808,1,0,0
322809,0,0,0
322810,2,0,0
322811,2,0,0
322812,1,0,0
322813,2,0,0
322814,0,0,0
322815,1,0,0
322816,2,0,0
322817,2,0,0
322818,2,0,0
322819,1,0,0
322820,1,0,0
322821,1,0,0
322822,2,0,0
322823,1,0,0
322824,2,0,0
322825,1,0,0
322826,1,0,0
322827,1,0,0
322828,2,0,0
322829,0,0,0
322830,0,0,0
322831,2,0,0
322832,0,0,0
322833,1,0,0
322834,0,1,0
322835,2,0,0
322836,1,0,0
322837,0,0,0
322838,0,0,0
322839,1,0,0
322840,1,0,0
322841,0,0,0
322842,0,0,0
322843,0,0,0
322844,2,0,0
322845,1,0,0
322846,1,0,0
322847,2,0,0
322848,1,0,0
322849,0,0,0
322850,0,0,0
322851,2,0,0
322852,0,0,0
322853,0,0,0
322854,0,1,0
322855,0,0,0
322856,1,0,0
322857,1,0,0
322858,2,0,0
322859,2,1,0
322860,0,0,0
322861,0,0,0
322862,2,0,0
322863,2,0,0
322864,0,0,0
322865,2,0,0
322866,1,0,0
322867,1,0,0
322868,2,0,0
322869,0,0,0
322870,2,0,0
322871,1,0,0
322872,2,1,0
322873,0,0,0
322874,2,0,0
322875,0,0,0
322876,2,0,0
322877,1,0,0
322878,1,0,0
322879,1,0,0
322880,1,0,0
322881,0,0,0
322882,0,1,0
322883,1,0,0
322884,1,0,0
322885,1,0,0
322886,0,0,0
322887,0,0,0
322888,1,0,0
322889,1,0,0
322890,2,0,0
322891,0,0,0
322892,2,0,0
322893,1,0,0
322894,2,0,0
322895,2,0,0
322896,1,0,0
322897,0,0,0
322898,1,0,0
322899,2,0,0
322900,1,0,0
322901,2,0,0
322902,2,0,0
322903,1,0,0
322904,1,1,0
322905,0,1,0
322906,0,0,0
322907,0,0,0
322908,1,0,0
322909,1,0,0
322910,1,0,0
322911,1,0,0
322912,0,0,0
322913,0,0,0
322914,0,0,0
322915,0,0,0
322916,1,0,0
322917,1,0,0
322918,2,0,0
322919,0,0,0
322920,2,0,0
322921,2,0,0
322922,0,1,0
322923,0,0,0
322924,0,0,0
322925,1,0,0
322926,1,0,0
322927,2,0,0
322928,1,0,0
322929,2,0,0
322930,0,0,0
322931,2,0,0
322932,1,0,0
322933,2,0,0
322934,1,0,0
322935,0,0,0
322936,2,0,0
322937,1,0,0
322938,2,0,0
322939,2,0,0
322940,1,0,0
322941,1,0,0
322942,2,0,0
322943,0,0,0
322944,2,0,0
322945,1,0,0
322946,2,0,0
322947,0,0,0
322948,0,0,0
322949,2,0,0
322950,0,0,0
322951,1,0,0
322952,1,0,0
322953,2,0,0
322954,0,0,0
322955,2,0,0
322956,1,0,0
322957,1,0,0
322958,0,0,0
322959,0,0,0
322960,1,0,0
322961,2,0,0
322962,1,0,0
322963,0,0,0
322964,0,0,0
322965,2,0,0
322966,2,0,0
322967,2,0,0
322968,0,0,0
322969,1,0,0
322970,2,0,0
322971,2,0,0
322972,2,0,0
322973,2,0,0
322974,2,0,0
322975,0,0,0
322976,0,0,0
322977,0,1,0
322978,0,0,0
322979,0,1,0
322980,1,1,0
322981,2,0,0
322982,0,0,0
322983,2,0,0
322984,0,1,0
322985,2,0,0
322986,1,0,0
322987,2,0,0
322988,2,0,0
322989,1,0,0
322990,2,0,0
322991,2,0,0
322992,0,0,0
322993,0,0,0
322994,2,0,0
322995,2,0,0
322996,2,0,0
322997,2,0,0
322998,0,0,0
322999,1,0,0
323000,1,0,0
323001,2,0,0
323002,1,0,0
323003,1,0,0
323004,1,0,0
323005,2,0,0
323006,1,0,0
323007,1,0,0
323008,1,0,0
323009,0,0,0
323010,0,0,0
323011,1,0,0
323012,0,0,0
323013,1,0,0
323014,0,0,0
323015,2,0,0
323016,1,0,0
323017,2,0,0
323018,0,0,0
323019,0,0,0
323020,2,0,0
323021,1,0,0
323022,0,0,0
323023,1,0,0
323024,1,0,0
323025,0,0,0
323026,0,1,0
323027,0,0,0
323028,1,0,0
323029,2,0,0
323030,2,0,0
323031,1,0,0
323032,1,0,0
323033,1,0,0
323034,2,0,0
323035,1,0,0
323036,2,0,0
323037,0,0,0
323038,0,0,0
323039,1,0,0
323040,1,0,0
323041,2,0,0
323042,2,0,0
323043,2,0,0
323044,1,1,0
323045,0,0,0
323046,1,0,0
323047,0,0,0
323048,0,0,0
323049,1,0,0
323050,0,0,0
323051,2,0,0
323052,1,0,0
323053,0,1,0
323054,0,1,0
323055,0,1,0
323056,1,0,0
323057,2,0,0
323058,0,0,0
323059,1,0,0
323060,1,0,0
323061,2,0,0
323062,0,0,0
323063,1,0,0
323064,1,0,0
323065,0,0,0
323066,1,0,0
323067,0,0,0
323068,0,0,0
323069,1,0,0
323070,0,0,0
323071,0,0,0
323072,2,0,0
323073,1,0,0
323074,2,0,0
323075,0,0,0
323076,1,0,0
323077,0,0,0
323078,2,0,0
323079,2,0,0
323080,0,0,0
323081,2,0,0
323082,0,0,0
323083,0,0,0
323084,2,0,0
323085,2,0,0
323086,1,0,0
323087,2,0,0
323088,1,1,0
323089,2,0,0
323090,0,0,0
323091,0,0,0
323092,1,0,0
323093,2,0,0
323094,0,0,0
323095,1,0,0
323096,1,0,0
323097,1,0,0
323098,2,0,0
323099,2,0,0
323100,0,1,0
323101,0,0,0
323102,2,0,0
323103,1,0,0
323104,1,0,0
323105,1,0,0
323106,1,0,0
323107,1,0,0
323108,2,0,0
323109,2,0,0
323110,2,0,0
323111,2,0,0
323112,2,0,0
323113,2,0,0
323114,2,0,0
323115,2,0,0
323116,2,0,0
323117,0,0,0
323118,2,0,0
323119,2,0,0
323120,2,0,0
323121,0,0,0
323122,1,0,0
323123,0,1,0
323124,0,0,0
323125,0,0,0
323126,1,0,0
323127,2,0,0
323128,2,0,0
323129,2,0,0
323130,2,0,0
323131,1,0,0
323132,2,0,0
323133,2,0,0
323134,0,1,0
323135,0,0,0
323136,0,0,0
323137,1,0,0
323138,0,1,0
323139,0,0,0
323140,0,0,0
323141,2,0,0
323142,2,0,0
323143,0,0,0
323144,2,0,0
323145,1,0,0
323146,2,0,0
323147,2,0,0
323148,2,0,0
323149,0,0,0
323150,1,0,0
323151,0,0,0
323152,1,0,0
323153,1,0,0
323154,0,0,0
323155,0,1,0
323156,1,0,0
323157,1,0,0
323158,0,0,0
323159,0,0,0
323160,2,0,0
323161,1,0,0
323162,2,0,0
323163,0,0,0
323164,0,1,0
323165,0,0,0
323166,1,0,0
323167,1,0,0
323168,0,1,0
323169,1,0,0
323170,2,0,0
323171,2,0,0
323172,1,0,0
323173,0,0,0
323174,2,0,0
323175,0,0,0
323176,2,0,0
323177,2,0,0
323178,2,0,0
323179,1,0,0
323180,1,1,0
323181,1,0,0
323182,0,0,0
323183,2,0,0
323184,1,0,0
323185,0,0,0
323186,2,0,0
323187,1,0,0
323188,2,0,0
323189,1,0,0
323190,2,0,0
323191,1,0,0
323192,2,0,0
323193,2,0,0
323194,1,1,0
323195,2,0,0
323196,2,0,0
323197,1,0,0
323198,2,0,0
323199,2,0,0
323200,1,0,0
323201,1,0,0
323202,1,0,0
323203,0,0,0
323204,1,0,0
323205,1,0,0
323206,0,0,0
323207,0,0,0
323208,2,0,0
323209,2,0,0
323210,2,0,0
323211,0,1,0
323212,1,0,0
323213,2,0,0
323214,0,0,0
323215,2,0,0
323216,2,0,0
323217,1,0,0
323218,1,0,0
323219,2,0,0
323220,1,0,0
323221,2,0,0
323222,1,0,0
323223,1,0,0
323224,1,0,0
323225,2,0,0
323226,0,0,0
323227,2,0,0
323228,1,0,0
323229,2,0,0
323230,1,0,0
323231,0,0,0
323232,2,0,0
323233,0,0,0
323234,1,0,0
323235,0,0,0
323236,2,0,0
323237,2,0,0
323238,1,0,0
323239,2,0,0
323240,0,1,0
323241,2,0,0
323242,0,1,0
323243,2,0,0
323244,0,0,0
323245,0,0,0
323246,1,0,0
323247,0,0,0
323248,1,0,0
323249,1,0,0
323250,1,0,0
323251,2,0,0
323252,0,0,0
323253,0,0,0
323254,1,0,0
323255,2,0,0
323256,1,0,0
323257,0,0,0
323258,1,0,0
323259,0,0,0
323260,0,0,0
323261,2,0,0
323262,2,0,0
323263,1,0,0
323264,1,0,0
323265,2,0,0
323266,2,0,0
323267,2,0,0
323268,2,0,0
323269,0,1,0
323270,0,1,0
323271,2,0,0
323272,1,0,0
323273,1,0,0
323274,1,0,0
323275,1,0,0
323276,0,0,0
323277,1,0,0
323278,0,0,0
323279,2,0,0
323280,0,0,0
323281,0,0,0
323282,2,0,0
323283,1,0,0
323284,2,0,0
323285,1,0,0
323286,2,0,0
323287,0,0,0
323288,2,0,0
323289,1,0,0
323290,0,0,0
323291,0,0,0
323292,1,0,0
323293,2,0,0
323294,0,0,0
323295,1,0,0
323296,0,0,0
323297,0,0,0
323298,1,0,0
323299,1,0,0
323300,0,0,0
323301,2,0,0
323302,1,0,0
323303,0,0,0
323304,2,0,0
323305,2,0,0
323306,2,0,0
323307,2,0,0
323308,2,0,0
323309,2,0,0
323310,2,0,0
323311,1,0,0
323312,1,0,0
323313,1,0,0
323314,0,0,0
323315,0,0,0
323316,1,0,0
323317,2,0,0
323318,2,0,0
323319,2,0,0
323320,2,0,0
323321,2,0,0
323322,2,0,0
323323,0,0,0
323324,2,0,0
323325,1,0,0
323326,2,0,0
323327,2,0,0
323328,1,0,0
323329,1,0,0
323330,2,0,0
323331,2,0,0
323332,1,0,0
323333,0,0,0
323334,1,0,0
323335,1,0,0
323336,2,0,0
323337,2,0,0
323338,1,0,0
323339,0,1,0
323340,1,0,0
323341,1,0,0
323342,2,0,0
323343,1,0,0
323344,2,0,0
323345,1,0,0
323346,1,1,0
323347,1,0,0
323348,2,1,0
323349,2,0,0
323350,0,0,0
323351,2,0,0
323352,1,0,0
323353,1,0,0
323354,2,0,0
323355,0,0,0
323356,1,0,0
323357,0,0,0
323358,1,0,0
323359,0,0,0
323360,0,0,0
323361,2,0,0
323362,0,0,0
323363,0,1,0
323364,2,0,0
323365,1,0,0
323366,1,0,0
323367,0,0,0
323368,0,0,0
323369,0,0,0
323370,0,0,0
323371,1,0,0
323372,1,0,0
323373,0,0,0
323374,1,0,0
323375,2,0,0
323376,1,0,0
323377,1,0,0
323378,0,1,0
323379,1,0,0
323380,2,0,0
323381,1,0,0
323382,1,0,0
323383,0,0,0
323384,2,0,0
323385,0,0,0
323386,1,0,0
323387,2,0,0
323388,1,0,0
323389,2,0,0
323390,0,0,0
323391,2,0,0
323392,2,0,0
323393,2,0,0
323394,2,0,0
323395,1,0,0
323396,1,0,0
323397,2,0,0
323398,0,0,0
323399,0,0,0
323400,2,0,0
323401,0,0,0
323402,2,0,0
323403,0,0,0
323404,0,0,0
323405,1,0,0
323406,1,0,0
323407,0,0,0
323408,1,0,0
323409,2,0,0
323410,0,0,0
323411,1,0,0
323412,1,0,0
323413,0,0,0
323414,1,0,0
323415,0,0,0
323416,1,0,0
323417,2,0,0
323418,0,0,0
323419,1,0,0
323420,2,0,0
323421,1,0,0
323422,2,0,0
323423,1,0,0
323424,2,0,0
323425,1,0,0
323426,1,0,0
323427,1,0,0
323428,2,0,0
323429,0,1,0
323430,1,0,0
323431,2,0,0
323432,0,0,0
323433,0,0,0
323434,2,0,0
323435,2,0,0
323436,2,0,0
323437,2,0,0
323438,1,0,0
323439,1,0,0
323440,2,0,0
323441,1,0,0
323442,2,0,0
323443,1,0,0
323444,2,0,0
323445,1,0,0
323446,0,1,0
323447,1,0,0
323448,2,0,0
323449,1,0,0
323450,0,0,0
323451,2,0,0
323452,0,1,0
323453,2,0,0
323454,1,0,0
323455,2,0,0
323456,1,0,0
323457,2,0,0
323458,0,0,0
323459,1,0,0
323460,0,0,0
323461,2,0,0
323462,1,0,0
323463,2,0,0
323464,0,0,0
323465,0,1,0
323466,1,0,0
323467,2,0,0
323468,0,1,0
323469,1,0,0
323470,2,0,0
323471,1,0,0
323472,1,0,0
323473,2,0,0
323474,1,0,0
323475,1,0,0
323476,0,0,0
323477,1,0,0
323478,0,0,0
323479,1,0,0
323480,2,0,0
323481,0,0,0
323482,0,0,0
323483,1,0,0
323484,2,0,0
323485,1,0,0
323486,1,0,0
323487,0,0,0
323488,0,0,0
323489,1,0,0
323490,2,1,0
323491,2,0,0
323492,0,0,0
323493,2,0,0
323494,0,0,0
323495,1,0,0
323496,1,0,0
323497,2,0,0
323498,1,0,0
323499,0,0,0
323500,0,1,0
323501,1,0,0
323502,1,0,0
323503,1,0,0
323504,1,0,0
323505,0,0,0
323506,1,0,0
323507,1,0,0
323508,2,0,0
323509,0,0,0
323510,0,1,0
323511,0,0,0
323512,0,0,0
323513,1,1,0
323514,2,0,0
323515,0,0,0
323516,0,0,0
323517,2,0,0
323518,2,0,0
323519,1,0,0
323520,1,0,0
323521,1,0,0
323522,2,0,0
323523,0,0,0
323524,0,0,0
323525,1,0,0
323526,2,0,0
323527,2,0,0
323528,2,0,0
323529,1,0,0
323530,0,0,0
323531,2,0,0
323532,0,1,0
323533,2,0,0
323534,1,0,0
323535,0,1,0
323536,0,0,0
323537,1,0,0
323538,1,0,0
323539,1,0,0
323540,2,0,0
323541,2,0,0
323542,0,1,0
323543,2,0,0
323544,2,0,0
323545,1,1,0
323546,0,0,0
323547,2,0,0
323548,2,0,0
323549,2,0,0
323550,2,0,0
323551,2,1,0
323552,2,0,0
323553,0,0,0
323554,0,0,0
323555,1,0,0
323556,1,0,0
323557,0,0,0
323558,0,1,0
323559,1,0,0
323560,1,0,0
323561,2,0,0
323562,1,0,0
323563,2,0,0
323564,1,0,0
323565,0,0,0
323566,2,0,0
323567,0,0,0
323568,1,0,0
323569,1,0,0
323570,1,0,0
323571,2,0,0
323572,0,0,0
323573,1,0,0
323574,0,0,0
323575,1,0,0
323576,0,1,0
323577,0,1,0
323578,1,0,0
323579,1,0,0
323580,0,0,0
323581,0,0,0
323582,1,0,0
323583,1,0,0
323584,1,0,0
323585,2,0,0
323586,1,0,0
323587,1,0,0
323588,1,0,0
323589,0,0,0
323590,2,0,0
323591,1,0,0
323592,2,0,0
323593,1,0,0
323594,1,0,0
323595,0,0,0
323596,2,0,0
323597,1,0,0
323598,2,0,0
323599,2,1,0
323600,2,0,0
323601,1,0,0
323602,2,0,0
323603,1,0,0
323604,2,0,0
323605,1,0,0
323606,2,0,0
323607,0,0,0
323608,2,0,0
323609,1,0,0
323610,1,0,0
323611,0,0,0
323612,0,0,0
323613,2,0,0
323614,2,0,0
323615,0,0,0
323616,2,0,0
323617,0,0,0
323618,2,0,0
323619,2,0,0
323620,1,0,0
323621,2,0,0
323622,1,0,0
323623,2,0,0
323624,2,0,0
323625,2,0,0
323626,2,0,0
323627,1,0,0
323628,2,0,0
323629,0,0,0
323630,2,0,0
323631,2,0,0
323632,0,0,0
323633,1,0,0
323634,2,0,0
323635,0,0,0
323636,1,0,0
323637,0,0,0
323638,1,0,0
323639,0,0,0
323640,2,0,0
323641,0,0,0
323642,0,1,0
323643,0,0,0
323644,2,0,0
323645,1,0,0
323646,1,0,0
323647,2,0,0
323648,1,0,0
323649,2,0,0
323650,0,0,0
323651,1,0,0
323652,2,1,0
323653,2,0,0
323654,2,0,0
323655,1,0,0
323656,1,0,0
323657,2,0,0
323658,0,0,0
323659,1,0,0
323660,0,0,0
323661,1,0,0
323662,1,0,0
323663,1,0,0
323664,2,0,0
323665,1,0,0
323666,0,0,0
323667,2,0,0
323668,0,0,0
323669,1,0,0
323670,0,1,0
323671,0,0,0
323672,1,0,0
323673,1,0,0
323674,2,0,0
323675,0,1,0
323676,1,0,0
323677,0,0,0
323678,0,0,0
323679,1,0,0
323680,0,0,0
323681,0,0,0
323682,1,0,0
323683,2,0,0
323684,2,0,0
323685,1,0,0
323686,2,0,0
323687,2,0,0
323688,1,0,0
323689,0,0,0
323690,2,0,0
323691,1,0,0
323692,1,0,0
323693,1,0,0
323694,0,0,0
323695,0,0,0
323696,0,0,0
323697,0,0,0
323698,0,0,0
323699,1,0,0
323700,0,0,0
323701,2,0,0
323702,2,0,0
323703,2,0,0
323704,2,0,0
323705,1,0,0
323706,2,0,0
323707,0,0,0
323708,1,0,0
323709,1,0,0
323710,0,0,0
323711,1,0,0
323712,0,0,0
323713,0,1,0
323714,1,0,0
323715,0,0,0
323716,2,0,0
323717,0,0,0
323718,2,0,0
323719,0,0,0
323720,0,0,0
323721,1,0,0
323722,0,1,0
323723,1,0,0
323724,2,0,0
323725,1,0,0
323726,2,0,0
323727,2,0,0
323728,1,0,0
323729,1,0,0
323730,0,1,0
323731,2,0,0
323732,0,0,0
323733,2,0,0
323734,0,0,0
323735,2,0,0
323736,2,0,0
323737,1,0,0
323738,0,1,0
323739,2,0,0
323740,1,0,0
323741,0,0,0
323742,0,0,0
323743,2,0,0
323744,2,0,0
323745,1,0,0
323746,1,0,0
323747,0,0,0
323748,2,0,0
323749,2,0,0
323750,0,0,0
323751,1,0,0
323752,0,0,0
323753,2,0,0
323754,0,1,0
323755,2,0,0
323756,2,0,0
323757,0,0,0
323758,0,0,0
323759,1,0,0
323760,1,0,0
323761,2,0,0
323762,1,0,0
323763,2,0,0
323764,2,0,0
323765,1,0,0
323766,1,0,0
323767,1,0,0
323768,1,0,0
323769,1,0,0
323770,0,1,0
323771,1,0,0
323772,1,0,0
323773,2,0,0
323774,1,0,0
323775,0,0,0
323776,0,0,0
323777,1,0,0
323778,2,0,0
323779,2,0,0
323780,2,0,0
323781,0,0,0
323782,1,0,0
323783,0,1,0
323784,2,0,0
323785,2,0,0
323786,0,0,0
323787,0,0,0
323788,0,1,0
323789,1,0,0
323790,1,0,0
323791,2,0,0
323792,0,0,0
323793,1,0,0
323794,0,0,0
323795,1,0,0
323796,2,0,0
323797,0,1,0
323798,1,0,0
323799,0,1,0
323800,0,0,0
323801,0,0,0
323802,2,0,0
323803,1,0,0
323804,0,1,0
323805,1,0,0
323806,0,0,0
323807,0,0,0
323808,1,0,0
323809,1,0,0
323810,0,0,0
323811,0,1,0
323812,1,0,0
323813,2,0,0
323814,0,0,0
323815,0,0,0
323816,0,0,0
323817,0,0,0
323818,1,0,0
323819,1,0,0
323820,1,0,0
323821,0,1,0
323822,0,0,0
323823,2,0,0
323824,1,0,0
323825,2,0,0
323826,1,0,0
323827,1,0,0
323828,0,0,0
323829,2,0,0
323830,0,0,0
323831,1,0,0
323832,1,0,0
323833,2,0,0
323834,2,0,0
323835,1,0,0
323836,2,0,0
323837,2,0,0
323838,0,0,0
323839,0,0,0
323840,0,0,0
323841,0,0,0
323842,1,0,0
323843,2,0,0
323844,1,0,0
323845,0,0,0
323846,0,1,0
323847,1,0,0
323848,0,0,0
323849,1,0,0
323850,1,0,0
323851,2,0,0
323852,2,0,0
323853,2,0,0
323854,0,0,0
323855,1,0,0
323856,1,0,0
323857,0,0,0
323858,1,0,0
323859,0,0,0
323860,2,0,0
323861,0,0,0
323862,1,0,0
323863,0,0,0
323864,2,0,0
323865,0,0,0
323866,0,0,0
323867,1,0,0
323868,1,0,0
323869,2,0,0
323870,2,0,0
323871,2,0,0
323872,1,0,0
323873,1,0,0
323874,1,0,0
323875,0,0,0
323876,1,0,0
323877,0,0,0
323878,2,0,0
323879,0,0,0
323880,2,0,0
323881,2,0,0
323882,0,0,0
323883,2,0,0
323884,1,0,0
323885,1,0,0
323886,1,0,0
323887,2,0,0
323888,0,0,0
323889,2,0,0
323890,2,0,0
